	X1	X2	X3	product	temperature	logk(T)
OHR3	12.817	13.5618	10.817	2	2270	-10.98513933
OHR3	12.817	13.5618	10.817	2	2280	-10.98311933
OHR3	12.817	13.5618	10.817	2	2290	-10.98110865
OHR3	12.817	13.5618	10.817	2	2300	-10.9791072
OHR3	12.817	13.5618	10.817	2	2310	-10.97711492
OHR3	12.817	13.5618	10.817	2	2320	-10.9751317
OHR3	12.817	13.5618	10.817	2	2330	-10.97315747
OHR3	12.817	13.5618	10.817	2	2340	-10.97119215
OHR3	12.817	13.5618	10.817	2	2350	-10.96923566
OHR3	12.817	13.5618	10.817	2	2360	-10.96728792
OHR3	12.817	13.5618	10.817	2	2370	-10.96534885
OHR3	12.817	13.5618	10.817	2	2380	-10.96341838
OHR3	12.817	13.5618	10.817	2	2390	-10.96149642
OHR3	12.817	13.5618	10.817	2	2400	-10.95958291
OHR3	12.817	13.5618	10.817	2	2410	-10.95767777
OHR3	12.817	13.5618	10.817	2	2420	-10.95578093
OHR3	12.817	13.5618	10.817	2	2430	-10.95389232
OHR3	12.817	13.5618	10.817	2	2440	-10.95201186
OHR3	12.817	13.5618	10.817	2	2450	-10.95013949
OHR3	12.817	13.5618	10.817	2	2460	-10.94827514
OHR3	12.817	13.5618	10.817	2	2470	-10.94641873
OHR3	12.817	13.5618	10.817	2	2480	-10.9445702
OHR3	12.817	13.5618	10.817	2	2490	-10.94272949
OHR4	17.6688	19.1027	20.3096	1	300	-12.4980939
OHR4	17.6688	19.1027	20.3096	1	303	-12.48341991
OHR4	17.6688	19.1027	20.3096	1	306	-12.46895776
OHR4	17.6688	19.1027	20.3096	1	309	-12.45470202
OHR4	17.6688	19.1027	20.3096	1	312	-12.44064745
OHR4	17.6688	19.1027	20.3096	1	315	-12.426789
OHR4	17.6688	19.1027	20.3096	1	318	-12.41312179
OHR4	17.6688	19.1027	20.3096	1	321	-12.39964112
OHR4	17.6688	19.1027	20.3096	1	324	-12.38634244
OHR4	17.6688	19.1027	20.3096	1	327	-12.37322137
OHR4	17.6688	19.1027	20.3096	1	330	-12.36027366
OHR4	17.6688	19.1027	20.3096	1	333	-12.34749522
OHR4	17.6688	19.1027	20.3096	1	336	-12.33488209
OHR4	17.6688	19.1027	20.3096	1	339	-12.32243043
OHR4	17.6688	19.1027	20.3096	1	342	-12.31013653
OHR4	17.6688	19.1027	20.3096	1	345	-12.29799681
OHR4	17.6688	19.1027	20.3096	1	348	-12.2860078
OHR4	17.6688	19.1027	20.3096	1	351	-12.27416613
OHR4	17.6688	19.1027	20.3096	1	354	-12.26246854
OHR4	17.6688	19.1027	20.3096	1	357	-12.25091187
OHR4	17.6688	19.1027	20.3096	1	360	-12.23949308
OHR4	17.6688	19.1027	20.3096	1	363	-12.22820918
OHR4	17.6688	19.1027	20.3096	1	366	-12.21705732
OHR4	17.6688	19.1027	20.3096	1	369	-12.20603468
OHR4	17.6688	19.1027	20.3096	1	372	-12.19513858
OHR4	17.6688	19.1027	20.3096	1	375	-12.18436638
OHR4	17.6688	19.1027	20.3096	1	378	-12.17371553
OHR4	17.6688	19.1027	20.3096	1	381	-12.16318357
OHR4	17.6688	19.1027	20.3096	1	384	-12.15276807
OHR4	17.6688	19.1027	20.3096	1	387	-12.14246671
OHR4	17.6688	19.1027	20.3096	1	390	-12.13227722
OHR4	17.6688	19.1027	20.3096	1	393	-12.12219739
OHR4	17.6688	19.1027	20.3096	1	396	-12.11222507
OHR4	17.6688	19.1027	20.3096	1	399	-12.10235819
OHR4	17.6688	19.1027	20.3096	1	402	-12.09259471
OHR4	17.6688	19.1027	20.3096	1	405	-12.08293266
OHR4	17.6688	19.1027	20.3096	1	408	-12.07337012
OHR4	17.6688	19.1027	20.3096	1	411	-12.06390522
OHR4	17.6688	19.1027	20.3096	1	414	-12.05453615
OHR4	17.6688	19.1027	20.3096	1	417	-12.04526113
OHR4	17.6688	19.1027	20.3096	1	420	-12.03607844
OHR4	17.6688	19.1027	20.3096	1	423	-12.0269864
OHR4	17.6688	19.1027	20.3096	1	426	-12.01798337
OHR4	17.6688	19.1027	20.3096	1	429	-12.00906776
OHR4	17.6688	19.1027	20.3096	1	432	-12.00023802
OHR4	17.6688	19.1027	20.3096	1	435	-11.99149262
OHR4	17.6688	19.1027	20.3096	1	438	-11.9828301
OHR4	17.6688	19.1027	20.3096	1	441	-11.97424901
OHR4	17.6688	19.1027	20.3096	1	444	-11.96574795
OHR4	17.6688	19.1027	20.3096	1	447	-11.95732555
OHR4	17.6688	19.1027	20.3096	1	450	-11.94898047
OHR4	17.6688	19.1027	20.3096	1	453	-11.94071141
OHR4	17.6688	19.1027	20.3096	1	456	-11.93251709
OHR4	17.6688	19.1027	20.3096	1	459	-11.92439628
OHR4	17.6688	19.1027	20.3096	1	462	-11.91634775
OHR4	17.6688	19.1027	20.3096	1	465	-11.90837032
OHR4	17.6688	19.1027	20.3096	1	468	-11.90046284
OHR4	17.6688	19.1027	20.3096	1	471	-11.89262417
OHR4	17.6688	19.1027	20.3096	1	474	-11.88485321
OHR4	17.6688	19.1027	20.3096	1	477	-11.87714888
OHR4	17.6688	19.1027	20.3096	1	480	-11.86951013
OHR4	17.6688	19.1027	20.3096	1	483	-11.86193592
OHR4	17.6688	19.1027	20.3096	1	486	-11.85442525
OHR4	17.6688	19.1027	20.3096	1	489	-11.84697712
OHR4	17.6688	19.1027	20.3096	1	492	-11.83959059
OHR4	17.6688	19.1027	20.3096	1	495	-11.8322647
OHR4	17.6688	19.1027	20.3096	1	498	-11.82499854
OHR4	17.6688	19.1027	20.3096	1	501	-11.81779119
OHR4	17.6688	19.1027	20.3096	1	504	-11.81064178
OHR4	17.6688	19.1027	20.3096	1	507	-11.80354945
OHR4	17.6688	19.1027	20.3096	1	510	-11.79651335
OHR4	17.6688	19.1027	20.3096	1	513	-11.78953265
OHR4	17.6688	19.1027	20.3096	1	516	-11.78260654
OHR4	17.6688	19.1027	20.3096	1	519	-11.77573423
OHR4	17.6688	19.1027	20.3096	1	522	-11.76891495
OHR4	17.6688	19.1027	20.3096	1	525	-11.76214792
OHR4	17.6688	19.1027	20.3096	1	528	-11.75543241
OHR4	17.6688	19.1027	20.3096	1	531	-11.74876769
OHR4	17.6688	19.1027	20.3096	1	534	-11.74215304
OHR4	17.6688	19.1027	20.3096	1	537	-11.73558777
OHR4	17.6688	19.1027	20.3096	1	540	-11.72907118
OHR4	17.6688	19.1027	20.3096	1	543	-11.7226026
OHR4	17.6688	19.1027	20.3096	1	546	-11.71618137
OHR4	17.6688	19.1027	20.3096	1	549	-11.70980685
OHR4	17.6688	19.1027	20.3096	1	552	-11.7034784
OHR4	17.6688	19.1027	20.3096	1	555	-11.69719541
OHR4	17.6688	19.1027	20.3096	1	558	-11.69095725
OHR4	17.6688	19.1027	20.3096	1	561	-11.68476334
OHR4	17.6688	19.1027	20.3096	1	564	-11.67861308
OHR4	17.6688	19.1027	20.3096	1	567	-11.6725059
OHR4	17.6688	19.1027	20.3096	1	570	-11.66644124
OHR4	17.6688	19.1027	20.3096	1	573	-11.66041855
OHR4	17.6688	19.1027	20.3096	1	576	-11.65443727
OHR4	17.6688	19.1027	20.3096	1	579	-11.64849688
OHR4	17.6688	19.1027	20.3096	1	582	-11.64259685
OHR4	17.6688	19.1027	20.3096	1	585	-11.63673667
OHR4	17.6688	19.1027	20.3096	1	588	-11.63091584
OHR4	17.6688	19.1027	20.3096	1	591	-11.62513385
OHR4	17.6688	19.1027	20.3096	1	594	-11.61939023
OHR4	17.6688	19.1027	20.3096	1	597	-11.61368449
OHR4	17.6688	19.1027	20.3096	1	600	-11.60801617
OHR4	17.6688	19.1027	20.3096	1	603	-11.6023848
OHR4	17.6688	19.1027	20.3096	1	606	-11.59678993
OHR4	17.6688	19.1027	20.3096	1	609	-11.59123113
OHR4	17.6688	19.1027	20.3096	1	612	-11.58570794
OHR4	17.6688	19.1027	20.3096	1	615	-11.58021995
OHR4	17.6688	19.1027	20.3096	1	618	-11.57476672
OHR4	17.6688	19.1027	20.3096	1	621	-11.56934786
OHR4	17.6688	19.1027	20.3096	1	624	-11.56396294
OHR4	17.6688	19.1027	20.3096	1	627	-11.55861156
OHR4	17.6688	19.1027	20.3096	1	630	-11.55329335
OHR4	17.6688	19.1027	20.3096	1	633	-11.5480079
OHR4	17.6688	19.1027	20.3096	1	636	-11.54275483
OHR4	17.6688	19.1027	20.3096	1	639	-11.53753378
OHR4	17.6688	19.1027	20.3096	1	642	-11.53234438
OHR4	17.6688	19.1027	20.3096	1	645	-11.52718625
OHR4	17.6688	19.1027	20.3096	1	648	-11.52205906
OHR4	17.6688	19.1027	20.3096	1	651	-11.51696244
OHR4	17.6688	19.1027	20.3096	1	654	-11.51189605
OHR4	17.6688	19.1027	20.3096	1	657	-11.50685956
OHR4	17.6688	19.1027	20.3096	1	660	-11.50185263
OHR4	17.6688	19.1027	20.3096	1	663	-11.49687493
OHR4	17.6688	19.1027	20.3096	1	666	-11.49192615
OHR4	17.6688	19.1027	20.3096	1	669	-11.48700595
OHR4	17.6688	19.1027	20.3096	1	672	-11.48211404
OHR4	17.6688	19.1027	20.3096	1	675	-11.4772501
OHR4	17.6688	19.1027	20.3096	1	678	-11.47241383
OHR4	17.6688	19.1027	20.3096	1	681	-11.46760493
OHR4	17.6688	19.1027	20.3096	1	684	-11.46282312
OHR4	17.6688	19.1027	20.3096	1	687	-11.45806809
OHR4	17.6688	19.1027	20.3096	1	690	-11.45333957
OHR4	17.6688	19.1027	20.3096	1	693	-11.44863727
OHR4	17.6688	19.1027	20.3096	1	696	-11.44396093
OHR4	17.6688	19.1027	20.3096	1	699	-11.43931026
OHR4	17.6688	19.1027	20.3096	1	702	-11.434685
OHR4	17.6688	19.1027	20.3096	1	705	-11.4300849
OHR4	17.6688	19.1027	20.3096	1	708	-11.42550968
OHR4	17.6688	19.1027	20.3096	1	711	-11.42095909
OHR4	17.6688	19.1027	20.3096	1	714	-11.41643289
OHR4	17.6688	19.1027	20.3096	1	717	-11.41193082
OHR4	17.6688	19.1027	20.3096	1	720	-11.40745263
OHR4	17.6688	19.1027	20.3096	1	723	-11.4029981
OHR4	17.6688	19.1027	20.3096	1	726	-11.39856698
OHR4	17.6688	19.1027	20.3096	1	729	-11.39415903
OHR4	17.6688	19.1027	20.3096	1	732	-11.38977403
OHR4	17.6688	19.1027	20.3096	1	735	-11.38541175
OHR4	17.6688	19.1027	20.3096	1	738	-11.38107196
OHR4	17.6688	19.1027	20.3096	1	741	-11.37675445
OHR4	17.6688	19.1027	20.3096	1	744	-11.37245899
OHR4	17.6688	19.1027	20.3096	1	747	-11.36818538
OHR4	17.6688	19.1027	20.3096	1	750	-11.3639334
OHR4	17.6688	19.1027	20.3096	1	753	-11.35970284
OHR4	17.6688	19.1027	20.3096	1	756	-11.35549349
OHR4	17.6688	19.1027	20.3096	1	759	-11.35130517
OHR4	17.6688	19.1027	20.3096	1	762	-11.34713765
OHR4	17.6688	19.1027	20.3096	1	765	-11.34299075
OHR4	17.6688	19.1027	20.3096	1	768	-11.33886428
OHR4	17.6688	19.1027	20.3096	1	771	-11.33475803
OHR4	17.6688	19.1027	20.3096	1	774	-11.33067183
OHR4	17.6688	19.1027	20.3096	1	777	-11.32660549
OHR4	17.6688	19.1027	20.3096	1	780	-11.32255881
OHR4	17.6688	19.1027	20.3096	1	783	-11.31853162
OHR4	17.6688	19.1027	20.3096	1	786	-11.31452374
OHR4	17.6688	19.1027	20.3096	1	789	-11.310535
OHR4	17.6688	19.1027	20.3096	1	792	-11.30656521
OHR4	17.6688	19.1027	20.3096	1	795	-11.30261422
OHR4	17.6688	19.1027	20.3096	1	798	-11.29868183
OHR4	17.6688	19.1027	20.3096	1	800	-11.29607051
OHR4	17.6688	19.1027	20.3096	1	810	-11.28313516
OHR4	17.6688	19.1027	20.3096	1	820	-11.2703976
OHR4	17.6688	19.1027	20.3096	1	830	-11.25785212
OHR4	17.6688	19.1027	20.3096	1	840	-11.24549321
OHR4	17.6688	19.1027	20.3096	1	850	-11.2333156
OHR4	17.6688	19.1027	20.3096	1	860	-11.22131426
OHR4	17.6688	19.1027	20.3096	1	870	-11.20948433
OHR4	17.6688	19.1027	20.3096	1	880	-11.19782115
OHR4	17.6688	19.1027	20.3096	1	890	-11.18632024
OHR4	17.6688	19.1027	20.3096	1	900	-11.17497732
OHR4	17.6688	19.1027	20.3096	1	910	-11.16378824
OHR4	17.6688	19.1027	20.3096	1	920	-11.15274903
OHR4	17.6688	19.1027	20.3096	1	930	-11.14185585
OHR4	17.6688	19.1027	20.3096	1	940	-11.13110501
OHR4	17.6688	19.1027	20.3096	1	950	-11.12049297
OHR4	17.6688	19.1027	20.3096	1	960	-11.1100163
OHR4	17.6688	19.1027	20.3096	1	970	-11.09967168
OHR4	17.6688	19.1027	20.3096	1	980	-11.08945595
OHR4	17.6688	19.1027	20.3096	1	990	-11.07936602
OHR4	17.6688	19.1027	20.3096	1	1000	-11.06939892
OHR4	17.6688	19.1027	20.3096	1	1010	-11.05955179
OHR4	17.6688	19.1027	20.3096	1	1020	-11.04982186
OHR4	17.6688	19.1027	20.3096	1	1030	-11.04020645
OHR4	17.6688	19.1027	20.3096	1	1040	-11.03070298
OHR4	17.6688	19.1027	20.3096	1	1050	-11.02130893
OHR4	17.6688	19.1027	20.3096	1	1060	-11.0120219
OHR4	17.6688	19.1027	20.3096	1	1070	-11.00283953
OHR4	17.6688	19.1027	20.3096	1	1080	-10.99375955
OHR4	17.6688	19.1027	20.3096	1	1090	-10.98477977
OHR4	17.6688	19.1027	20.3096	1	1100	-10.97589807
OHR4	17.6688	19.1027	20.3096	1	1110	-10.96711236
OHR4	17.6688	19.1027	20.3096	1	1120	-10.95842067
OHR4	17.6688	19.1027	20.3096	1	1130	-10.94982104
OHR4	17.6688	19.1027	20.3096	1	1140	-10.9413116
OHR4	17.6688	19.1027	20.3096	1	1150	-10.93289052
OHR4	17.6688	19.1027	20.3096	1	1160	-10.92455602
OHR4	17.6688	19.1027	20.3096	1	1170	-10.9163064
OHR4	17.6688	19.1027	20.3096	1	1180	-10.90813998
OHR4	17.6688	19.1027	20.3096	1	1190	-10.90005514
OHR4	17.6688	19.1027	20.3096	1	1200	-10.8920503
OHR4	17.6688	19.1027	20.3096	1	1210	-10.88412394
OHR4	17.6688	19.1027	20.3096	1	1220	-10.87627456
OHR4	17.6688	19.1027	20.3096	1	1230	-10.86850072
OHR4	17.6688	19.1027	20.3096	1	1240	-10.860801
OHR4	17.6688	19.1027	20.3096	1	1250	-10.85317405
OHR4	17.6688	19.1027	20.3096	1	1260	-10.84561852
OHR4	17.6688	19.1027	20.3096	1	1270	-10.83813313
OHR4	17.6688	19.1027	20.3096	1	1280	-10.83071661
OHR4	17.6688	19.1027	20.3096	1	1290	-10.82336773
OHR4	17.6688	19.1027	20.3096	1	1300	-10.81608529
OHR4	17.6688	19.1027	20.3096	1	1310	-10.80886813
OHR4	17.6688	19.1027	20.3096	1	1320	-10.80171512
OHR4	17.6688	19.1027	20.3096	1	1330	-10.79462514
OHR4	17.6688	19.1027	20.3096	1	1340	-10.78759712
OHR4	17.6688	19.1027	20.3096	1	1350	-10.78063
OHR4	17.6688	19.1027	20.3096	1	1360	-10.77372276
OHR4	17.6688	19.1027	20.3096	1	1370	-10.7668744
OHR4	17.6688	19.1027	20.3096	1	1380	-10.76008395
OHR4	17.6688	19.1027	20.3096	1	1390	-10.75335044
OHR4	17.6688	19.1027	20.3096	1	1400	-10.74667296
OHR4	17.6688	19.1027	20.3096	1	1410	-10.74005059
OHR4	17.6688	19.1027	20.3096	1	1420	-10.73348245
OHR4	17.6688	19.1027	20.3096	1	1430	-10.72696767
OHR4	17.6688	19.1027	20.3096	1	1440	-10.72050542
OHR4	17.6688	19.1027	20.3096	1	1450	-10.71409486
OHR4	17.6688	19.1027	20.3096	1	1460	-10.70773518
OHR4	17.6688	19.1027	20.3096	1	1470	-10.70142561
OHR4	17.6688	19.1027	20.3096	1	1480	-10.69516538
OHR4	17.6688	19.1027	20.3096	1	1490	-10.68895372
OHR4	17.6688	19.1027	20.3096	1	1500	-10.68278991
OHR4	17.6688	19.1027	20.3096	1	1510	-10.67667322
OHR4	17.6688	19.1027	20.3096	1	1520	-10.67060296
OHR4	17.6688	19.1027	20.3096	1	1530	-10.66457843
OHR4	17.6688	19.1027	20.3096	1	1540	-10.65859897
OHR4	17.6688	19.1027	20.3096	1	1550	-10.65266391
OHR4	17.6688	19.1027	20.3096	1	1560	-10.64677261
OHR4	17.6688	19.1027	20.3096	1	1570	-10.64092444
OHR4	17.6688	19.1027	20.3096	1	1580	-10.63511878
OHR4	17.6688	19.1027	20.3096	1	1590	-10.62935504
OHR4	17.6688	19.1027	20.3096	1	1600	-10.62363261
OHR4	17.6688	19.1027	20.3096	1	1610	-10.61795092
OHR4	17.6688	19.1027	20.3096	1	1620	-10.61230941
OHR4	17.6688	19.1027	20.3096	1	1630	-10.60670751
OHR4	17.6688	19.1027	20.3096	1	1640	-10.60114468
OHR4	17.6688	19.1027	20.3096	1	1650	-10.59562039
OHR4	17.6688	19.1027	20.3096	1	1660	-10.59013412
OHR4	17.6688	19.1027	20.3096	1	1670	-10.58468536
OHR4	17.6688	19.1027	20.3096	1	1680	-10.57927359
OHR4	17.6688	19.1027	20.3096	1	1690	-10.57389834
OHR4	17.6688	19.1027	20.3096	1	1700	-10.56855912
OHR4	17.6688	19.1027	20.3096	1	1710	-10.56325545
OHR4	17.6688	19.1027	20.3096	1	1720	-10.55798687
OHR4	17.6688	19.1027	20.3096	1	1730	-10.55275293
OHR4	17.6688	19.1027	20.3096	1	1740	-10.54755318
OHR4	17.6688	19.1027	20.3096	1	1750	-10.54238719
OHR4	17.6688	19.1027	20.3096	1	1760	-10.53725451
OHR4	17.6688	19.1027	20.3096	1	1770	-10.53215474
OHR4	17.6688	19.1027	20.3096	1	1780	-10.52708746
OHR4	17.6688	19.1027	20.3096	1	1790	-10.52205226
OHR4	17.6688	19.1027	20.3096	1	1800	-10.51704875
OHR4	17.6688	19.1027	20.3096	1	1810	-10.51207653
OHR4	17.6688	19.1027	20.3096	1	1820	-10.50713521
OHR4	17.6688	19.1027	20.3096	1	1830	-10.50222443
OHR4	17.6688	19.1027	20.3096	1	1840	-10.49734382
OHR4	17.6688	19.1027	20.3096	1	1850	-10.492493
OHR4	17.6688	19.1027	20.3096	1	1860	-10.48767162
OHR4	17.6688	19.1027	20.3096	1	1870	-10.48287933
OHR4	17.6688	19.1027	20.3096	1	1880	-10.47811578
OHR4	17.6688	19.1027	20.3096	1	1890	-10.47338065
OHR4	17.6688	19.1027	20.3096	1	1900	-10.46867359
OHR4	17.6688	19.1027	20.3096	1	1910	-10.46399427
OHR4	17.6688	19.1027	20.3096	1	1920	-10.45934238
OHR4	17.6688	19.1027	20.3096	1	1930	-10.45471761
OHR4	17.6688	19.1027	20.3096	1	1940	-10.45011963
OHR4	17.6688	19.1027	20.3096	1	1950	-10.44554814
OHR4	17.6688	19.1027	20.3096	1	1960	-10.44100285
OHR4	17.6688	19.1027	20.3096	1	1970	-10.43648346
OHR4	17.6688	19.1027	20.3096	1	1980	-10.43198968
OHR4	17.6688	19.1027	20.3096	1	1990	-10.42752122
OHR4	17.6688	19.1027	20.3096	1	2000	-10.42307781
OHR4	17.6688	19.1027	20.3096	1	2010	-10.41865916
OHR4	17.6688	19.1027	20.3096	1	2020	-10.41426501
OHR4	17.6688	19.1027	20.3096	1	2030	-10.40989508
OHR4	17.6688	19.1027	20.3096	1	2040	-10.40554912
OHR4	17.6688	19.1027	20.3096	1	2050	-10.40122687
OHR4	17.6688	19.1027	20.3096	1	2060	-10.39692807
OHR4	17.6688	19.1027	20.3096	1	2070	-10.39265247
OHR4	17.6688	19.1027	20.3096	1	2080	-10.38839983
OHR4	17.6688	19.1027	20.3096	1	2090	-10.3841699
OHR4	17.6688	19.1027	20.3096	1	2100	-10.37996244
OHR4	17.6688	19.1027	20.3096	1	2110	-10.37577723
OHR4	17.6688	19.1027	20.3096	1	2120	-10.37161402
OHR4	17.6688	19.1027	20.3096	1	2130	-10.36747259
OHR4	17.6688	19.1027	20.3096	1	2140	-10.36335271
OHR4	17.6688	19.1027	20.3096	1	2150	-10.35925417
OHR4	17.6688	19.1027	20.3096	1	2160	-10.35517674
OHR4	17.6688	19.1027	20.3096	1	2170	-10.35112022
OHR4	17.6688	19.1027	20.3096	1	2180	-10.34708439
OHR4	17.6688	19.1027	20.3096	1	2190	-10.34306903
OHR4	17.6688	19.1027	20.3096	1	2200	-10.33907396
OHR4	17.6688	19.1027	20.3096	1	2210	-10.33509897
OHR4	17.6688	19.1027	20.3096	1	2220	-10.33114385
OHR4	17.6688	19.1027	20.3096	1	2230	-10.32720841
OHR4	17.6688	19.1027	20.3096	1	2240	-10.32329246
OHR4	17.6688	19.1027	20.3096	1	2250	-10.31939581
OHR4	17.6688	19.1027	20.3096	1	2260	-10.31551827
OHR4	17.6688	19.1027	20.3096	1	2270	-10.31165965
OHR4	17.6688	19.1027	20.3096	1	2280	-10.30781978
OHR4	17.6688	19.1027	20.3096	1	2290	-10.30399847
OHR4	17.6688	19.1027	20.3096	1	2300	-10.30019555
OHR4	17.6688	19.1027	20.3096	1	2310	-10.29641084
OHR4	17.6688	19.1027	20.3096	1	2320	-10.29264417
OHR4	17.6688	19.1027	20.3096	1	2330	-10.28889537
OHR4	17.6688	19.1027	20.3096	1	2340	-10.28516427
OHR4	17.6688	19.1027	20.3096	1	2350	-10.28145071
OHR4	17.6688	19.1027	20.3096	1	2360	-10.27775453
OHR4	17.6688	19.1027	20.3096	1	2370	-10.27407556
OHR4	17.6688	19.1027	20.3096	1	2380	-10.27041365
OHR4	17.6688	19.1027	20.3096	1	2390	-10.26676864
OHR4	17.6688	19.1027	20.3096	1	2400	-10.26314038
OHR4	17.6688	19.1027	20.3096	1	2410	-10.25952871
OHR4	17.6688	19.1027	20.3096	1	2420	-10.25593348
OHR4	17.6688	19.1027	20.3096	1	2430	-10.25235456
OHR4	17.6688	19.1027	20.3096	1	2440	-10.24879178
OHR4	17.6688	19.1027	20.3096	1	2450	-10.24524501
OHR4	17.6688	19.1027	20.3096	1	2460	-10.2417141
OHR4	17.6688	19.1027	20.3096	1	2470	-10.23819892
OHR4	17.6688	19.1027	20.3096	1	2480	-10.23469933
OHR4	17.6688	19.1027	20.3096	1	2490	-10.23121519
OHR5	17.6688	19.1027	20.3096	2	300	-11.92578845
OHR5	17.6688	19.1027	20.3096	2	303	-11.92060514
OHR5	17.6688	19.1027	20.3096	2	306	-11.9154813
OHR5	17.6688	19.1027	20.3096	2	309	-11.91041562
OHR5	17.6688	19.1027	20.3096	2	312	-11.90540681
OHR5	17.6688	19.1027	20.3096	2	315	-11.90045363
OHR5	17.6688	19.1027	20.3096	2	318	-11.89555489
OHR5	17.6688	19.1027	20.3096	2	321	-11.89070943
OHR5	17.6688	19.1027	20.3096	2	324	-11.88591611
OHR5	17.6688	19.1027	20.3096	2	327	-11.88117385
OHR5	17.6688	19.1027	20.3096	2	330	-11.87648159
OHR5	17.6688	19.1027	20.3096	2	333	-11.87183831
OHR5	17.6688	19.1027	20.3096	2	336	-11.86724301
OHR5	17.6688	19.1027	20.3096	2	339	-11.86269472
OHR5	17.6688	19.1027	20.3096	2	342	-11.85819252
OHR5	17.6688	19.1027	20.3096	2	345	-11.85373549
OHR5	17.6688	19.1027	20.3096	2	348	-11.84932275
OHR5	17.6688	19.1027	20.3096	2	351	-11.84495344
OHR5	17.6688	19.1027	20.3096	2	354	-11.84062673
OHR5	17.6688	19.1027	20.3096	2	357	-11.8363418
OHR5	17.6688	19.1027	20.3096	2	360	-11.83209788
OHR5	17.6688	19.1027	20.3096	2	363	-11.8278942
OHR5	17.6688	19.1027	20.3096	2	366	-11.82373001
OHR5	17.6688	19.1027	20.3096	2	369	-11.81960459
OHR5	17.6688	19.1027	20.3096	2	372	-11.81551723
OHR5	17.6688	19.1027	20.3096	2	375	-11.81146725
OHR5	17.6688	19.1027	20.3096	2	378	-11.80745398
OHR5	17.6688	19.1027	20.3096	2	381	-11.80347678
OHR5	17.6688	19.1027	20.3096	2	384	-11.799535
OHR5	17.6688	19.1027	20.3096	2	387	-11.79562803
OHR5	17.6688	19.1027	20.3096	2	390	-11.79175527
OHR5	17.6688	19.1027	20.3096	2	393	-11.78791613
OHR5	17.6688	19.1027	20.3096	2	396	-11.78411005
OHR5	17.6688	19.1027	20.3096	2	399	-11.78033647
OHR5	17.6688	19.1027	20.3096	2	402	-11.77659483
OHR5	17.6688	19.1027	20.3096	2	405	-11.77288463
OHR5	17.6688	19.1027	20.3096	2	408	-11.76920533
OHR5	17.6688	19.1027	20.3096	2	411	-11.76555643
OHR5	17.6688	19.1027	20.3096	2	414	-11.76193744
OHR5	17.6688	19.1027	20.3096	2	417	-11.75834789
OHR5	17.6688	19.1027	20.3096	2	420	-11.75478729
OHR5	17.6688	19.1027	20.3096	2	423	-11.7512552
OHR5	17.6688	19.1027	20.3096	2	426	-11.74775117
OHR5	17.6688	19.1027	20.3096	2	429	-11.74427476
OHR5	17.6688	19.1027	20.3096	2	432	-11.74082554
OHR5	17.6688	19.1027	20.3096	2	435	-11.73740309
OHR5	17.6688	19.1027	20.3096	2	438	-11.73400701
OHR5	17.6688	19.1027	20.3096	2	441	-11.73063691
OHR5	17.6688	19.1027	20.3096	2	444	-11.72729238
OHR5	17.6688	19.1027	20.3096	2	447	-11.72397305
OHR5	17.6688	19.1027	20.3096	2	450	-11.72067855
OHR5	17.6688	19.1027	20.3096	2	453	-11.71740851
OHR5	17.6688	19.1027	20.3096	2	456	-11.71416257
OHR5	17.6688	19.1027	20.3096	2	459	-11.71094039
OHR5	17.6688	19.1027	20.3096	2	462	-11.70774162
OHR5	17.6688	19.1027	20.3096	2	465	-11.70456594
OHR5	17.6688	19.1027	20.3096	2	468	-11.70141301
OHR5	17.6688	19.1027	20.3096	2	471	-11.69828251
OHR5	17.6688	19.1027	20.3096	2	474	-11.69517412
OHR5	17.6688	19.1027	20.3096	2	477	-11.69208755
OHR5	17.6688	19.1027	20.3096	2	480	-11.68902249
OHR5	17.6688	19.1027	20.3096	2	483	-11.68597865
OHR5	17.6688	19.1027	20.3096	2	486	-11.68295573
OHR5	17.6688	19.1027	20.3096	2	489	-11.67995346
OHR5	17.6688	19.1027	20.3096	2	492	-11.67697156
OHR5	17.6688	19.1027	20.3096	2	495	-11.67400975
OHR5	17.6688	19.1027	20.3096	2	498	-11.67106776
OHR5	17.6688	19.1027	20.3096	2	501	-11.66814535
OHR5	17.6688	19.1027	20.3096	2	504	-11.66524224
OHR5	17.6688	19.1027	20.3096	2	507	-11.6623582
OHR5	17.6688	19.1027	20.3096	2	510	-11.65949297
OHR5	17.6688	19.1027	20.3096	2	513	-11.65664631
OHR5	17.6688	19.1027	20.3096	2	516	-11.65381799
OHR5	17.6688	19.1027	20.3096	2	519	-11.65100776
OHR5	17.6688	19.1027	20.3096	2	522	-11.64821542
OHR5	17.6688	19.1027	20.3096	2	525	-11.64544072
OHR5	17.6688	19.1027	20.3096	2	528	-11.64268345
OHR5	17.6688	19.1027	20.3096	2	531	-11.6399434
OHR5	17.6688	19.1027	20.3096	2	534	-11.63722034
OHR5	17.6688	19.1027	20.3096	2	537	-11.63451409
OHR5	17.6688	19.1027	20.3096	2	540	-11.63182442
OHR5	17.6688	19.1027	20.3096	2	543	-11.62915114
OHR5	17.6688	19.1027	20.3096	2	546	-11.62649406
OHR5	17.6688	19.1027	20.3096	2	549	-11.62385298
OHR5	17.6688	19.1027	20.3096	2	552	-11.6212277
OHR5	17.6688	19.1027	20.3096	2	555	-11.61861805
OHR5	17.6688	19.1027	20.3096	2	558	-11.61602384
